"TEAM"	"POS.RANK"	"PLAYER"	"AGE"	"GP"	"W"	"L"	"MIN"	"PTS"	"FGM"	"FGA"	"FG_PCT"	"2PA"	"2PM"	"FG2_PCT"	"3PA"	"3PM"	"FG3_PCT"	"2PT_ATT_PER"	"3PT_ATT_PER"	"FTM"	"FTA"	"FT_PCT"	"PER_PTS_FT"	"PER_PTS_2P"	"PER_PTS_3P"	"OREB"	"DREB"	"REB"	"AST"	"TOV"	"STL"	"BLK"	"PF"	"FP"	"DD2"	"TD3"	"X..."	"POSITION"	"PLAYER_ID"	"RANK"	"color"	"team_color"
"475"	"ORL"	70	"Jonathan Isaac"	22	32	13	19	29.7	12	4.7	10.1	46.3	7.3	3.8	52.05	2.8	0.9	33	72.28	27.72	1.8	2.3	76.7	15	63.33	22.5	1.8	5.2	6.9	1.4	1.5	1.6	2.4	2.5	32.9	5	0	0.3	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"476"	"ORL"	68	"Mo Bamba"	21	60	28	32	14.5	5.5	2.2	4.7	46.8	3	1.6	53.33	1.7	0.6	35.6	63.83	36.17	0.5	0.8	67.4	9.09	58.18	32.73	1.6	3.4	5	0.7	0.7	0.4	1.4	1.9	17.2	2	0	0.7	"Center"	1628964	233	"#1B9E77"	"#007dc5"
"477"	"ORL"	178	"Wes Iwundu"	25	45	21	24	18	5.3	1.7	4.3	39.7	2.8	1.2	42.86	1.5	0.5	31.3	65.12	34.88	1.4	1.7	81.6	26.42	45.28	28.3	0.5	2	2.5	1	0.4	0.6	0.2	1.4	11.8	0	0	0.6	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"478"	"ORL"	262	"BJ Johnson"	24	8	4	4	5.8	1.6	0.6	2.3	27.8	1.5	0.5	33.33	0.8	0.1	16.7	65.22	34.78	0.3	0.3	100	18.75	62.5	18.75	0.1	0.6	0.8	0.3	0.4	0.3	0	0	3.3	0	0	-2.9	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"479"	"ORL"	6	"Nikola Vucevic"	29	54	25	29	32.6	19.5	7.9	16.9	47	12.3	6.4	52.03	4.6	1.5	32.9	72.78	27.22	2.1	2.7	78.1	10.77	65.64	23.08	2.4	8.6	11	3.7	1.4	0.9	0.9	2.2	42.1	36	0	0.1	"Center"	202696	34	"#1B9E77"	"#007dc5"
"480"	"ORL"	201	"Al-Farouq Aminu"	29	18	7	11	21.1	4.3	1.4	4.8	29.1	2.8	0.9	32.14	2	0.5	25	58.33	41.67	1.1	1.6	65.5	25.58	41.86	34.88	1.3	3.5	4.8	1.2	0.9	1	0.4	1.5	15.3	1	0	-1.9	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"481"	"ORL"	44	"Terrence Ross"	29	63	29	34	27.3	14.8	5	12.3	40.7	5.1	2.4	47.06	7.2	2.6	35.7	41.46	58.54	2.2	2.6	84.5	14.86	32.43	52.7	0.2	3	3.2	1.2	1	1.1	0.3	1.5	23.7	0	0	-1.1	"Forward"	203082	77	"#D95F02"	"#007dc5"
"482"	"ORL"	50	"Terrence Ross"	29	63	29	34	27.3	14.8	5	12.3	40.7	5.1	2.4	47.06	7.2	2.6	35.7	41.46	58.54	2.2	2.6	84.5	14.86	32.43	52.7	0.2	3	3.2	1.2	1	1.1	0.3	1.5	23.7	0	0	-1.1	"Guard"	203082	77	"#7570B3"	"#007dc5"
"483"	"ORL"	246	"Josh Magette"	30	8	3	5	4.7	1.5	0.6	1.9	33.3	1.4	0.5	35.71	0.5	0.1	25	73.68	26.32	0.1	0.3	50	6.67	66.67	20	0.1	0.6	0.8	0.6	0.6	0.4	0.1	0.5	4.2	0	0	0.1	"Guard"	NA	NA	"#7570B3"	"#007dc5"
"484"	"ORL"	27	"Evan Fournier"	27	61	26	35	31.7	18.8	6.7	14.2	47	7.5	4	53.33	6.7	2.7	40.6	52.82	47.18	2.8	3.4	82	14.89	42.55	43.09	0.3	2.3	2.6	3.2	2	1.1	0.2	2.4	28.8	0	0	-2	"Forward"	203095	41	"#D95F02"	"#007dc5"
"485"	"ORL"	48	"Aaron Gordon"	24	58	28	30	33	14.4	5.4	12.5	43.3	8.6	4.2	48.84	3.9	1.2	30.1	68.8	31.2	2.4	3.5	67.5	16.67	58.33	25	1.8	5.8	7.6	3.7	1.6	0.9	0.6	2	31.9	19	1	-1.7	"Forward"	203932	81	"#D95F02"	"#007dc5"
"486"	"ORL"	283	"Amile Jefferson"	26	18	5	13	4.1	0.8	0.3	0.8	35.7	0.8	0.3	37.5	0	0	0	100	0	0.3	0.8	35.7	37.5	75	0	0.6	0.7	1.3	0.2	0.2	0.1	0.2	0.4	3.2	0	0	1	"Forward"	NA	NA	"#D95F02"	"#007dc5"
"487"	"PHI"	56	"Josh Richardson"	26	48	29	19	30.7	13.8	5.1	12	42.9	7.5	3.6	48	4.5	1.5	32.7	62.5	37.5	2.1	2.7	78.9	15.22	52.17	32.61	0.8	2.6	3.4	3.1	1.9	0.9	0.7	2.5	25.5	0	0	2.4	"Guard"	1626196	85	"#7570B3"	"#ed174c"
"488"	"PHI"	103	"Shake Milton"	23	32	19	13	19.1	9.5	3.4	6.8	49.8	3.5	1.9	54.29	3.3	1.5	45.3	51.47	48.53	1.2	1.6	76.5	12.63	40	47.37	0.3	1.8	2.1	2.2	1.2	0.6	0.2	2.2	16.5	0	0	0.5	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"489"	"PHI"	224	"Kyle O'Quinn"	29	26	17	9	9.9	3.3	1.3	2.8	48.6	1.9	1	52.63	0.9	0.3	30.4	67.86	32.14	0.4	0.7	52.6	12.12	60.61	27.27	1.2	2.5	3.8	1.3	0.7	0.2	0.8	1.3	12.3	1	0	-1.8	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"490"	"PHI"	264	"Marial Shayok"	24	2	1	1	5.2	1.5	0.5	2.5	20	1	0	0	1.5	0.5	33.3	40	60	0	0	0	0	0	100	0	1.5	1.5	0.5	0.5	0	0	0	3.6	0	0	-5	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"491"	"PHI"	22	"Tobias Harris"	27	65	39	26	34.5	19.4	7.6	16.1	47.2	11.1	5.8	52.25	5	1.8	36.2	68.94	31.06	2.4	2.9	80.6	12.37	59.79	27.84	0.8	5.9	6.8	3.2	1.5	0.8	0.5	2.3	34.6	10	0	2	"Forward"	202699	35	"#D95F02"	"#ed174c"
"492"	"PHI"	75	"Glenn Robinson III"	26	60	17	43	29.1	11.8	4.7	9.6	48.6	6.4	3.5	54.69	3.2	1.2	38.7	66.67	33.33	1.2	1.4	86.7	10.17	59.32	30.51	1.3	3	4.3	1.6	0.9	0.9	0.3	1.6	22	1	0	-4.9	"Forward"	203922	110	"#D95F02"	"#ed174c"
"493"	"PHI"	105	"Shake Milton"	23	32	19	13	19.1	9.5	3.4	6.8	49.8	3.5	1.9	54.29	3.3	1.5	45.3	51.47	48.53	1.2	1.6	76.5	12.63	40	47.37	0.3	1.8	2.1	2.2	1.2	0.6	0.2	2.2	16.5	0	0	0.5	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"494"	"PHI"	68	"Al Horford"	33	60	35	25	30.8	12	4.8	10.9	44.2	6.5	3.3	50.77	4.4	1.5	33.7	59.63	40.37	0.9	1.2	75.3	7.5	55	37.5	1.5	5.3	6.9	4.1	1.1	0.9	0.9	2.1	30.6	6	0	2	"Forward"	201143	106	"#D95F02"	"#ed174c"
"495"	"PHI"	252	"Norvel Pelle"	27	20	11	9	8.9	2.1	0.9	1.8	51.4	1.8	0.9	50	0	0	0	100	0	0.3	0.6	50	14.29	85.71	0	0.8	2.2	3	0.4	0.7	0.1	1.3	2	9.5	0	0	-3.1	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"496"	"PHI"	180	"Matisse Thybulle"	23	57	36	21	19.5	4.7	1.7	4.1	41	1.6	0.8	50	2.5	0.9	35.2	39.02	60.98	0.4	0.7	61	8.51	34.04	57.45	0.6	0.9	1.5	1.2	0.8	1.4	0.7	2.1	13.9	0	0	0.4	"Guard"	1629680	243	"#7570B3"	"#ed174c"
"497"	"PHI"	12	"Joel Embiid"	26	44	28	16	30.2	23.4	7.5	15.9	47.4	12.2	6.2	50.82	3.7	1.3	34.8	76.73	23.27	7.1	8.7	81.4	30.34	52.99	16.67	2.8	9	11.8	3.1	3.1	0.9	1.3	3.4	45.8	34	0	3	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"498"	"PHI"	100	"Furkan Korkmaz"	22	64	38	26	21.8	9.7	3.5	8	43.2	3	1.5	50	5	2	39.7	37.5	62.5	0.8	1.1	73.6	8.25	30.93	61.86	0.3	2.1	2.3	1.1	0.8	0.6	0.2	1.4	15.7	0	0	1.4	"Forward"	1627788	147	"#D95F02"	"#ed174c"
"499"	"PHI"	187	"Matisse Thybulle"	23	57	36	21	19.5	4.7	1.7	4.1	41	1.6	0.8	50	2.5	0.9	35.2	39.02	60.98	0.4	0.7	61	8.51	34.04	57.45	0.6	0.9	1.5	1.2	0.8	1.4	0.7	2.1	13.9	0	0	0.4	"Forward"	1629680	243	"#D95F02"	"#ed174c"
"500"	"PHI"	36	"Ben Simmons"	23	54	33	21	35.7	16.7	6.7	11.4	58.5	11.3	6.7	59.29	0.1	0	33.3	99.12	0.88	3.3	5.3	62.7	19.76	80.24	0	2	5.8	7.8	8.2	3.6	2.1	0.6	3.2	43	30	6	1.5	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"501"	"PHI"	86	"Kyle O'Quinn"	29	26	17	9	9.9	3.3	1.3	2.8	48.6	1.9	1	52.63	0.9	0.3	30.4	67.86	32.14	0.4	0.7	52.6	12.12	60.61	27.27	1.2	2.5	3.8	1.3	0.7	0.2	0.8	1.3	12.3	1	0	-1.8	"Center"	NA	NA	"#1B9E77"	"#ed174c"
"502"	"PHI"	22	"Al Horford"	33	60	35	25	30.8	12	4.8	10.9	44.2	6.5	3.3	50.77	4.4	1.5	33.7	59.63	40.37	0.9	1.2	75.3	7.5	55	37.5	1.5	5.3	6.9	4.1	1.1	0.9	0.9	2.1	30.6	6	0	2	"Center"	201143	106	"#1B9E77"	"#ed174c"
"503"	"PHI"	196	"Raul Neto"	27	49	27	22	11.5	4.3	1.6	3.6	45.1	2.2	1	45.45	1.4	0.6	39.4	61.11	38.89	0.5	0.6	83.9	11.63	46.51	41.86	0.2	0.8	1.1	1.6	0.9	0.4	0.1	0.9	8.8	0	0	0.4	"Guard"	203526	252	"#7570B3"	"#ed174c"
"504"	"PHI"	37	"Ben Simmons"	23	54	33	21	35.7	16.7	6.7	11.4	58.5	11.3	6.7	59.29	0.1	0	33.3	99.12	0.88	3.3	5.3	62.7	19.76	80.24	0	2	5.8	7.8	8.2	3.6	2.1	0.6	3.2	43	30	6	1.5	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"505"	"PHI"	3	"Joel Embiid"	26	44	28	16	30.2	23.4	7.5	15.9	47.4	12.2	6.2	50.82	3.7	1.3	34.8	76.73	23.27	7.1	8.7	81.4	30.34	52.99	16.67	2.8	9	11.8	3.1	3.1	0.9	1.3	3.4	45.8	34	0	3	"Center"	NA	NA	"#1B9E77"	"#ed174c"
"506"	"PHI"	255	"Zhaire Smith"	20	7	3	4	4.6	1.1	0.4	1.6	27.3	1.2	0.4	33.33	0.4	0	0	75	25	0.3	0.6	50	27.27	72.73	0	0	0.3	0.3	0.3	0.3	0.4	0	0.6	2.9	0	0	-1.4	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"507"	"PHI"	47	"Alec Burks"	28	59	17	42	27.3	15.1	4.8	11.9	40.4	7.3	3.1	42.47	4.6	1.7	36.6	61.34	38.66	3.8	4.3	89.6	25.17	41.06	33.77	0.7	3.7	4.4	2.9	1.4	1	0.3	2	27.2	1	0	-4.6	"Guard"	202692	72	"#7570B3"	"#ed174c"
"508"	"PHI"	101	"Furkan Korkmaz"	22	64	38	26	21.8	9.7	3.5	8	43.2	3	1.5	50	5	2	39.7	37.5	62.5	0.8	1.1	73.6	8.25	30.93	61.86	0.3	2.1	2.3	1.1	0.8	0.6	0.2	1.4	15.7	0	0	1.4	"Guard"	1627788	147	"#7570B3"	"#ed174c"
"509"	"PHI"	157	"Trey Burke"	27	25	13	12	13.1	5.9	2.4	5.1	46.5	3.6	1.8	50	1.5	0.6	42.1	70.59	29.41	0.5	0.7	72.2	8.47	61.02	30.51	0.6	0.8	1.4	2.1	0.5	0.3	0	0.8	11.2	0	0	1.5	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"510"	"PHI"	170	"Mike Scott"	31	63	37	26	17.8	5.7	2.1	5.1	40.8	1.9	0.9	47.37	3.2	1.2	35.8	37.25	62.75	0.4	0.5	83.3	7.02	31.58	63.16	0.9	2.7	3.6	0.8	0.4	0.3	0.1	1.3	11.9	0	0	1.7	"Forward"	203118	227	"#D95F02"	"#ed174c"
"511"	"PHI"	246	"Marial Shayok"	24	2	1	1	5.2	1.5	0.5	2.5	20	1	0	0	1.5	0.5	33.3	40	60	0	0	0	0	0	100	0	1.5	1.5	0.5	0.5	0	0	0	3.6	0	0	-5	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"512"	"PHX"	8	"Deandre Ayton"	21	30	12	18	33.2	19	8.5	15.5	54.8	15.4	8.5	55.19	0.1	0	0	99.35	0.65	2	2.6	76.9	10.53	89.47	0	4.1	7.9	12	1.9	2.4	0.7	1.7	3.2	41.2	20	0	1.2	"Center"	NA	NA	"#1B9E77"	"#e56020"
"513"	"PHX"	28	"Kelly Oubre Jr."	24	56	22	34	34.5	18.7	6.7	14.8	45.2	9.3	4.8	51.61	5.5	1.9	35.2	62.84	37.16	3.4	4.4	78	18.18	51.34	30.48	1.2	5.3	6.4	1.5	1.5	1.3	0.7	3.4	33.2	9	0	-0.5	"Guard"	1626162	44	"#7570B3"	"#e56020"
"514"	"PHX"	93	"Dario Saric"	25	58	24	34	24.9	10.1	3.7	8.1	46.2	4.4	2.4	54.55	3.7	1.3	34.1	54.32	45.68	1.4	1.6	83.2	13.86	47.52	38.61	1.5	4.4	5.9	1.9	1.2	0.6	0.3	2.3	21.4	9	0	-1.3	"Forward"	NA	NA	"#D95F02"	"#e56020"
"515"	"PHX"	73	"Cheick Diallo"	23	44	17	27	10.6	4.8	2	3.1	65	3.1	2	64.52	0	0	50	100	0	0.7	0.8	86.5	14.58	83.33	0	0.6	2.3	2.9	0.5	0.7	0.2	0.3	1.2	9.8	1	0	-1.2	"Center"	NA	NA	"#1B9E77"	"#e56020"
"516"	"PHX"	122	"Cameron Johnson"	24	49	20	29	20.3	8.1	2.8	6.6	41.8	1.9	0.9	47.37	4.7	1.9	39.7	28.79	71.21	0.7	0.9	76.1	8.64	22.22	70.37	0.8	2.1	2.9	1.1	0.6	0.6	0.3	1.5	15.4	0	0	-1.5	"Forward"	1629661	178	"#D95F02"	"#e56020"
"517"	"PHX"	210	"Elie Okobo"	22	54	22	32	13.1	4	1.3	3.4	39.8	2.1	0.8	38.1	1.3	0.5	35.2	61.76	38.24	0.9	1.2	68.7	22.5	40	37.5	0.3	1.3	1.6	2.1	0.7	0.4	0.1	1	9.9	0	0	-1.2	"Forward"	1629059	255	"#D95F02"	"#e56020"
"518"	"PHX"	8	"Devin Booker"	23	62	26	36	36.1	26.1	8.8	18	48.7	12.4	6.8	54.84	5.6	2	36	68.89	31.11	6.5	7.1	91.6	24.9	52.11	22.99	0.4	3.7	4.2	6.6	3.9	0.7	0.3	3	40	10	0	0.7	"Guard"	1626164	10	"#7570B3"	"#e56020"
"519"	"PHX"	185	"Cheick Diallo"	23	44	17	27	10.6	4.8	2	3.1	65	3.1	2	64.52	0	0	50	100	0	0.7	0.8	86.5	14.58	83.33	0	0.6	2.3	2.9	0.5	0.7	0.2	0.3	1.2	9.8	1	0	-1.2	"Forward"	NA	NA	"#D95F02"	"#e56020"
"520"	"PHX"	82	"Frank Kaminsky"	26	32	12	20	22.4	11	4	8.7	45.5	5.2	2.8	53.85	3.5	1.2	34.8	59.77	40.23	1.8	2.8	67	16.36	50.91	32.73	0.9	4	4.9	2.2	1	0.4	0.3	2.2	21.4	1	0	-1	"Forward"	NA	NA	"#D95F02"	"#e56020"
"521"	"PHX"	118	"Mikal Bridges"	23	65	26	39	27.3	8.7	3.2	6.3	51.6	3.9	2.3	58.97	2.4	0.9	35.2	61.9	38.1	1.4	1.6	84.8	16.09	52.87	31.03	0.9	3.1	4	1.8	1	1.4	0.6	2.2	21.2	1	0	0.7	"Forward"	1628969	166	"#D95F02"	"#e56020"
"522"	"PHX"	267	"Jonah Bolden"	24	7	6	1	6.7	1.4	0.6	1.6	36.4	1	0.6	60	0.6	0	0	62.5	37.5	0.3	0.6	50	21.43	85.71	0	0.4	0.9	1.3	0	0.3	0.4	0.3	1.4	4.8	0	0	0.1	"Forward"	NA	NA	"#D95F02"	"#e56020"
"523"	"PHX"	77	"Aron Baynes"	33	42	19	23	22.2	11.5	4.4	9.1	48	5.1	3	58.82	4	1.4	35.1	56.04	43.96	1.3	1.8	74.7	11.3	52.17	36.52	1.7	4	5.6	1.6	1.2	0.2	0.5	3.4	21.8	3	0	-1.1	"Forward"	NA	NA	"#D95F02"	"#e56020"
"524"	"PHX"	264	"Jared Harper"	22	3	1	2	2.6	0.7	0.3	1.3	25	0.6	0.3	50	0.7	0	0	46.15	53.85	0	0	0	0	85.71	0	0	0	0	0	0	0	0	0	0.7	0	0	-3.7	"Guard"	NA	NA	"#7570B3"	"#e56020"
"525"	"PHX"	215	"Ty Jerome"	22	28	13	15	11.2	3.5	1.3	3.8	34.9	2.1	0.8	38.1	1.7	0.5	27.7	55.26	44.74	0.4	0.5	78.6	11.43	45.71	42.86	0.2	1.3	1.5	1.5	0.6	0.5	0.1	1	8.7	0	0	-3.8	"Guard"	NA	NA	"#7570B3"	"#e56020"
"526"	"PHX"	270	"Tariq Owens"	24	3	0	3	5.1	1.3	0.3	1.7	20	1	0.3	30	0.7	0	0	58.82	41.18	0.7	0.7	100	53.85	46.15	0	0.7	0.3	1	0	0	0.3	0	0.3	3.5	0	0	-5.3	"Forward"	NA	NA	"#D95F02"	"#e56020"
"527"	"PHX"	162	"Tyler Johnson"	27	31	11	20	16.6	5.7	2.1	5.5	38	2.8	1.3	46.43	2.7	0.8	28.9	50.91	49.09	0.8	1	75	14.04	45.61	42.11	0.3	1.4	1.7	1.6	0.8	0.4	0.3	1.4	11.3	0	0	-3.3	"Guard"	NA	NA	"#7570B3"	"#e56020"
"528"	"PHX"	60	"Ricky Rubio"	29	57	24	33	31.6	13.1	4.4	10.7	41.2	7.4	3.2	43.24	3.3	1.2	35.1	69.16	30.84	3.1	3.6	85.3	23.66	48.85	27.48	0.7	3.9	4.6	8.9	2.7	1.5	0.2	2.5	34.4	21	2	2.3	"Guard"	201937	90	"#7570B3"	"#e56020"
"529"	"PHX"	206	"Elie Okobo"	22	54	22	32	13.1	4	1.3	3.4	39.8	2.1	0.8	38.1	1.3	0.5	35.2	61.76	38.24	0.9	1.2	68.7	22.5	40	37.5	0.3	1.3	1.6	2.1	0.7	0.4	0.1	1	9.9	0	0	-1.2	"Guard"	1629059	255	"#7570B3"	"#e56020"
"530"	"PHX"	183	"Jevon Carter"	24	50	21	29	15.1	4.6	1.6	4.1	40	1.8	0.7	38.89	2.3	0.9	39.3	43.9	56.1	0.4	0.5	84	8.7	30.43	58.7	0.5	1.5	2	1.3	0.6	0.8	0.3	1.5	11.4	0	0	-1.7	"Guard"	1628975	246	"#7570B3"	"#e56020"
"531"	"PHX"	220	"Ty Jerome"	22	28	13	15	11.2	3.5	1.3	3.8	34.9	2.1	0.8	38.1	1.7	0.5	27.7	55.26	44.74	0.4	0.5	78.6	11.43	45.71	42.86	0.2	1.3	1.5	1.5	0.6	0.5	0.1	1	8.7	0	0	-3.8	"Forward"	NA	NA	"#D95F02"	"#e56020"
"532"	"PHX"	28	"Frank Kaminsky"	26	32	12	20	22.4	11	4	8.7	45.5	5.2	2.8	53.85	3.5	1.2	34.8	59.77	40.23	1.8	2.8	67	16.36	50.91	32.73	0.9	4	4.9	2.2	1	0.4	0.3	2.2	21.4	1	0	-1	"Center"	NA	NA	"#1B9E77"	"#e56020"
"533"	"PHX"	25	"Aron Baynes"	33	42	19	23	22.2	11.5	4.4	9.1	48	5.1	3	58.82	4	1.4	35.1	56.04	43.96	1.3	1.8	74.7	11.3	52.17	36.52	1.7	4	5.6	1.6	1.2	0.2	0.5	3.4	21.8	3	0	-1.1	"Center"	NA	NA	"#1B9E77"	"#e56020"
"534"	"PHX"	228	"Jalen Lecque"	19	4	1	3	6.6	2.5	1	2.5	40	1.5	1	66.67	1	0	0	60	40	0.5	0.5	100	20	80	0	0	0	0	0.5	0.3	0	0	0.5	3	0	0	-5.5	"Guard"	NA	NA	"#7570B3"	"#e56020"
"535"	"PHX"	29	"Kelly Oubre Jr."	24	56	22	34	34.5	18.7	6.7	14.8	45.2	9.3	4.8	51.61	5.5	1.9	35.2	62.84	37.16	3.4	4.4	78	18.18	51.34	30.48	1.2	5.3	6.4	1.5	1.5	1.3	0.7	3.4	33.2	9	0	-0.5	"Forward"	1626162	44	"#D95F02"	"#e56020"
"536"	"POR"	79	"Rodney Hood"	27	21	8	13	29.5	11	4.1	8.2	50.6	4.8	2.4	50	3.4	1.7	49.3	58.54	41.46	1	1.3	77.8	9.09	43.64	46.36	0.5	3	3.4	1.5	0.9	0.8	0.2	2.2	19.4	0	0	0.2	"Guard"	NA	NA	"#7570B3"	"#e03a3e"
"537"	"POR"	214	"Nassir Little"	20	48	22	26	11.9	3.6	1.4	3.1	43	1.9	1.1	57.89	1.2	0.3	23.7	61.29	38.71	0.6	0.9	63.6	16.67	61.11	25	0.6	1.6	2.3	0.5	0.3	0.3	0.3	1.5	8.3	1	0	-1.1	"Guard"	1629642	257	"#7570B3"	"#e03a3e"
"538"	"POR"	113	"Anfernee Simons"	20	65	28	37	21.5	8.8	3.2	8.1	40.2	4.7	2.1	44.68	3.4	1.1	33.8	58.02	41.98	1.2	1.4	82.6	13.64	47.73	37.5	0.4	1.9	2.3	1.5	0.9	0.4	0.2	2	14.4	1	0	-4.1	"Guard"	1629014	164	"#7570B3"	"#e03a3e"
"539"	"POR"	112	"Zach Collins"	22	3	2	1	28.8	9	3	6.3	47.4	4	2	50	2.3	1	42.9	63.49	36.51	2	2	100	22.22	44.44	33.33	1.3	2.7	4	2	2	0	0.7	3.7	16.8	0	0	6.3	"Forward"	NA	NA	"#D95F02"	"#e03a3e"
"540"	"POR"	95	"Moses Brown"	20	9	4	5	3.6	1.2	0.4	1.1	40	1.1	0.4	36.36	0	0	0	100	0	0.3	0.9	37.5	25	66.67	0	0.3	1.2	1.6	0.1	0.3	0.1	0.1	0.8	3.6	0	0	-3.7	"Center"	NA	NA	"#1B9E77"	"#e03a3e"
"541"	"POR"	247	"Caleb Swanigan"	22	27	12	15	10.7	2.4	1	1.7	59.6	1.6	1	62.5	0.1	0	0	94.12	5.88	0.3	0.6	52.9	12.5	83.33	0	1	2.7	3.7	1.1	1.4	0.1	0.3	2.3	8.3	0	0	-1.6	"Forward"	NA	NA	"#D95F02"	"#e03a3e"
"542"	"POR"	129	"Gary Trent Jr."	21	53	23	30	20	7.7	2.8	6.6	42.6	2.8	1.3	46.43	3.8	1.5	38.8	42.42	57.58	0.6	0.7	83.3	7.79	33.77	58.44	0.4	1.3	1.7	0.9	0.4	0.7	0.2	1.3	13.7	0	0	-2.1	"Forward"	1629018	187	"#D95F02"	"#e03a3e"
"543"	"POR"	4	"Damian Lillard"	29	58	27	31	36.9	28.9	9.2	20	45.7	10.1	5.3	52.48	9.9	3.9	39.4	50.5	49.5	6.7	7.6	88.8	23.18	36.68	40.48	0.5	3.8	4.3	7.8	2.9	1	0.4	1.7	47	16	1	1.2	"Guard"	203081	5	"#7570B3"	"#e03a3e"
"544"	"POR"	37	"Zach Collins"	22	3	2	1	28.8	9	3	6.3	47.4	4	2	50	2.3	1	42.9	63.49	36.51	2	2	100	22.22	44.44	33.33	1.3	2.7	4	2	2	0	0.7	3.7	16.8	0	0	6.3	"Center"	NA	NA	"#1B9E77"	"#e03a3e"
"545"	"POR"	125	"Trevor Ariza"	34	53	22	31	28.2	8	2.7	6.1	43.8	2.2	1.2	54.55	3.9	1.5	37.2	36.07	63.93	1.2	1.4	83.8	15	30	56.25	0.6	4	4.6	1.7	1.1	1.3	0.3	2.1	19.8	0	0	-0.2	"Forward"	2772	182	"#D95F02"	"#e03a3e"
"546"	"POR"	15	"Hassan Whiteside"	30	61	29	32	31.3	16.3	6.9	11.1	61.8	11	6.8	61.82	0.1	0.1	57.1	99.1	0.9	2.5	3.7	68	15.34	83.44	1.84	4	10.2	14.2	1.2	1.9	0.4	3.1	2.9	43.7	51	0	1.5	"Center"	202355	61	"#1B9E77"	"#e03a3e"
"547"	"POR"	13	"CJ McCollum"	28	62	28	34	36	22.5	8.9	19.5	45.3	12.1	6.1	50.41	7.4	2.8	38	62.05	37.95	2	2.6	75	8.89	54.22	37.33	0.7	3.4	4.1	4.3	1.9	0.7	0.6	2.6	36.1	4	0	0.5	"Guard"	203468	18	"#7570B3"	"#e03a3e"
"548"	"POR"	83	"Rodney Hood"	27	21	8	13	29.5	11	4.1	8.2	50.6	4.8	2.4	50	3.4	1.7	49.3	58.54	41.46	1	1.3	77.8	9.09	43.64	46.36	0.5	3	3.4	1.5	0.9	0.8	0.2	2.2	19.4	0	0	0.2	"Forward"	NA	NA	"#D95F02"	"#e03a3e"
"549"	"POR"	43	"Carmelo Anthony"	35	50	22	28	32.5	15.3	5.8	13.6	42.6	9.7	4.4	45.36	3.9	1.4	37.1	71.32	28.68	2.3	2.7	84.3	15.03	57.52	27.45	1.2	5	6.3	1.6	1.7	0.8	0.5	2.8	27.2	4	0	0.1	"Forward"	2546	70	"#D95F02"	"#e03a3e"
"550"	"POR"	251	"Wenyen Gabriel"	22	28	9	19	7.5	2.1	0.7	1.6	43.5	0.9	0.5	55.56	0.7	0.2	30	56.25	43.75	0.5	0.7	70	23.81	47.62	28.57	0.6	1	1.6	0.3	0.6	0.4	0.2	1.3	5.7	0	0	-1.6	"Forward"	NA	NA	"#D95F02"	"#e03a3e"
"551"	"POR"	234	"Jaylen Hoard"	20	13	7	6	7.9	2.9	1.2	2.5	46.9	2.3	1.2	52.17	0.2	0	0	92	8	0.6	1	61.5	20.69	82.76	0	1.1	1.4	2.5	0.3	0.3	0.4	0	0.9	7.2	0	0	0.8	"Forward"	NA	NA	"#D95F02"	"#e03a3e"
"552"	"POR"	179	"Mario Hezonja"	25	47	20	27	16.3	4.8	1.7	4	42.9	2.6	1.3	50	1.4	0.4	32.8	65	35	0.9	1.1	82.4	18.75	54.17	25	0.6	2.9	3.4	0.9	0.8	0.6	0.2	2	11.8	1	0	-3.2	"Guard"	1626209	242	"#7570B3"	"#e03a3e"
"553"	"POR"	217	"Nassir Little"	20	48	22	26	11.9	3.6	1.4	3.1	43	1.9	1.1	57.89	1.2	0.3	23.7	61.29	38.71	0.6	0.9	63.6	16.67	61.11	25	0.6	1.6	2.3	0.5	0.3	0.3	0.3	1.5	8.3	1	0	-1.1	"Forward"	1629642	257	"#D95F02"	"#e03a3e"
"554"	"POR"	130	"Gary Trent Jr."	21	53	23	30	20	7.7	2.8	6.6	42.6	2.8	1.3	46.43	3.8	1.5	38.8	42.42	57.58	0.6	0.7	83.3	7.79	33.77	58.44	0.4	1.3	1.7	0.9	0.4	0.7	0.2	1.3	13.7	0	0	-2.1	"Guard"	1629018	187	"#7570B3"	"#e03a3e"
